customer_id;ticket_id;x;y;picking;x_y_date_time
c19;t11256893;2;12;0;2023-11-02 11:31:20
c54;t11256928;12;12;0;2023-11-02 11:31:20
c1;t11256875;45;20;0;2023-11-02 11:31:21
c25;t11256899;9;14;1;2023-11-02 11:31:21
c33;t11256907;37;7;0;2023-11-02 11:31:21
c19;t11256893;2;12;0;2023-11-02 11:31:21
c54;t11256928;12;12;0;2023-11-02 11:31:21
c1;t11256875;45;20;0;2023-11-02 11:31:22
c25;t11256899;9;14;1;2023-11-02 11:31:22
c33;t11256907;37;7;0;2023-11-02 11:31:22
c54;t11256928;12;12;0;2023-11-02 11:31:22
c19;t11256893;2;11;0;2023-11-02 11:31:22
c1;t11256875;45;20;0;2023-11-02 11:31:23
c25;t11256899;9;14;1;2023-11-02 11:31:23
c33;t11256907;37;7;0;2023-11-02 11:31:23
c54;t11256928;12;12;0;2023-11-02 11:31:23
c19;t11256893;2;11;0;2023-11-02 11:31:23
c1;t11256875;45;20;0;2023-11-02 11:31:24
c25;t11256899;9;14;0;2023-11-02 11:31:24
c33;t11256907;37;7;0;2023-11-02 11:31:24
c54;t11256928;12;12;0;2023-11-02 11:31:24
c19;t11256893;2;11;0;2023-11-02 11:31:24
c1;t11256875;45;20;0;2023-11-02 11:31:25
c25;t11256899;9;14;0;2023-11-02 11:31:25
c33;t11256907;37;7;0;2023-11-02 11:31:25
c19;t11256893;2;10;0;2023-11-02 11:31:25
c54;t11256928;12;11;0;2023-11-02 11:31:25
c1;t11256875;45;20;0;2023-11-02 11:31:26
c25;t11256899;9;14;0;2023-11-02 11:31:26
c19;t11256893;2;10;0;2023-11-02 11:31:26
c54;t11256928;12;11;0;2023-11-02 11:31:26
c33;t11256907;37;6;0;2023-11-02 11:31:26
c1;t11256875;45;20;0;2023-11-02 11:31:27
c25;t11256899;9;14;0;2023-11-02 11:31:27
c19;t11256893;2;10;0;2023-11-02 11:31:27
c54;t11256928;12;11;0;2023-11-02 11:31:27
c33;t11256907;37;6;0;2023-11-02 11:31:27
c1;t11256875;45;20;0;2023-11-02 11:31:28
c25;t11256899;9;14;0;2023-11-02 11:31:28
c54;t11256928;12;11;0;2023-11-02 11:31:28
c33;t11256907;37;6;0;2023-11-02 11:31:28
c19;t11256893;3;10;0;2023-11-02 11:31:28
c1;t11256875;45;20;0;2023-11-02 11:31:29
c25;t11256899;9;14;0;2023-11-02 11:31:29
c54;t11256928;12;11;0;2023-11-02 11:31:29
c33;t11256907;37;6;0;2023-11-02 11:31:29
c19;t11256893;3;10;0;2023-11-02 11:31:29
c1;t11256875;45;20;0;2023-11-02 11:31:30
c33;t11256907;37;6;0;2023-11-02 11:31:30
c19;t11256893;3;10;0;2023-11-02 11:31:30
c25;t11256899;10;14;0;2023-11-02 11:31:30
c54;t11256928;12;10;0;2023-11-02 11:31:30
c1;t11256875;45;20;0;2023-11-02 11:31:31
c33;t11256907;37;6;0;2023-11-02 11:31:31
c25;t11256899;10;14;0;2023-11-02 11:31:31
c54;t11256928;12;10;0;2023-11-02 11:31:31
c19;t11256893;4;10;0;2023-11-02 11:31:31
c1;t11256875;45;20;0;2023-11-02 11:31:32
c25;t11256899;10;14;0;2023-11-02 11:31:32
c54;t11256928;12;10;0;2023-11-02 11:31:32
c19;t11256893;4;10;0;2023-11-02 11:31:32
c33;t11256907;37;5;0;2023-11-02 11:31:32
c1;t11256875;45;20;0;2023-11-02 11:31:33
c25;t11256899;10;14;0;2023-11-02 11:31:33
c54;t11256928;12;10;0;2023-11-02 11:31:33
c19;t11256893;4;10;0;2023-11-02 11:31:33
c33;t11256907;37;5;0;2023-11-02 11:31:33
c1;t11256875;45;20;0;2023-11-02 11:31:34
c25;t11256899;10;14;0;2023-11-02 11:31:34
c54;t11256928;12;10;0;2023-11-02 11:31:34
c33;t11256907;37;5;0;2023-11-02 11:31:34
c19;t11256893;5;10;1;2023-11-02 11:31:34
c1;t11256875;45;20;0;2023-11-02 11:31:35
c25;t11256899;10;14;0;2023-11-02 11:31:35
c33;t11256907;37;5;0;2023-11-02 11:31:35
c19;t11256893;5;10;1;2023-11-02 11:31:35
c54;t11256928;13;10;0;2023-11-02 11:31:35
c1;t11256875;45;20;0;2023-11-02 11:31:36
c33;t11256907;37;5;0;2023-11-02 11:31:36
c19;t11256893;5;10;1;2023-11-02 11:31:36
c54;t11256928;13;10;0;2023-11-02 11:31:36
c25;t11256899;11;14;0;2023-11-02 11:31:36
c1;t11256875;45;20;0;2023-11-02 11:31:37
c33;t11256907;37;5;0;2023-11-02 11:31:37
c19;t11256893;5;10;1;2023-11-02 11:31:37
c54;t11256928;13;10;0;2023-11-02 11:31:37
c25;t11256899;11;14;0;2023-11-02 11:31:37
c1;t11256875;45;20;0;2023-11-02 11:31:38
c19;t11256893;5;10;1;2023-11-02 11:31:38
c54;t11256928;13;10;0;2023-11-02 11:31:38
c25;t11256899;11;14;0;2023-11-02 11:31:38
c33;t11256907;37;4;0;2023-11-02 11:31:38
c1;t11256875;45;20;0;2023-11-02 11:31:39
c19;t11256893;5;10;1;2023-11-02 11:31:39
c54;t11256928;13;10;0;2023-11-02 11:31:39
c25;t11256899;11;14;0;2023-11-02 11:31:39
c33;t11256907;37;4;0;2023-11-02 11:31:39
c1;t11256875;45;20;0;2023-11-02 11:31:40
c19;t11256893;5;10;1;2023-11-02 11:31:40
c25;t11256899;11;14;0;2023-11-02 11:31:40
c33;t11256907;37;4;0;2023-11-02 11:31:40
c54;t11256928;14;10;0;2023-11-02 11:31:40
c1;t11256875;45;20;0;2023-11-02 11:31:41
c19;t11256893;5;10;1;2023-11-02 11:31:41
c25;t11256899;11;14;0;2023-11-02 11:31:41
c33;t11256907;37;4;0;2023-11-02 11:31:41
c54;t11256928;14;10;0;2023-11-02 11:31:41
c1;t11256875;45;20;0;2023-11-02 11:31:42
c19;t11256893;5;10;1;2023-11-02 11:31:42
c33;t11256907;37;4;0;2023-11-02 11:31:42
c54;t11256928;14;10;0;2023-11-02 11:31:42
c25;t11256899;12;14;0;2023-11-02 11:31:42
c1;t11256875;45;20;0;2023-11-02 11:31:43
c19;t11256893;5;10;1;2023-11-02 11:31:43
c33;t11256907;37;4;0;2023-11-02 11:31:43
c54;t11256928;14;10;0;2023-11-02 11:31:43
c25;t11256899;12;14;0;2023-11-02 11:31:43
c1;t11256875;45;20;0;2023-11-02 11:31:44
c19;t11256893;5;10;1;2023-11-02 11:31:44
c54;t11256928;14;10;0;2023-11-02 11:31:44
c25;t11256899;12;14;0;2023-11-02 11:31:44
c33;t11256907;38;4;0;2023-11-02 11:31:44
c1;t11256875;45;20;0;2023-11-02 11:31:45
c19;t11256893;5;10;1;2023-11-02 11:31:45
c25;t11256899;12;14;0;2023-11-02 11:31:45
c33;t11256907;38;4;0;2023-11-02 11:31:45
c54;t11256928;15;10;0;2023-11-02 11:31:45
c1;t11256875;45;20;0;2023-11-02 11:31:46
c19;t11256893;5;10;1;2023-11-02 11:31:46
c25;t11256899;12;14;0;2023-11-02 11:31:46
c33;t11256907;38;4;0;2023-11-02 11:31:46
c54;t11256928;15;10;0;2023-11-02 11:31:46
c1;t11256875;45;20;0;2023-11-02 11:31:47
c19;t11256893;5;10;1;2023-11-02 11:31:47
c25;t11256899;12;14;0;2023-11-02 11:31:47
c33;t11256907;38;4;0;2023-11-02 11:31:47
c54;t11256928;15;10;0;2023-11-02 11:31:47
c1;t11256875;45;20;0;2023-11-02 11:31:48
c19;t11256893;5;10;0;2023-11-02 11:31:48
c33;t11256907;38;4;0;2023-11-02 11:31:48
c54;t11256928;15;10;0;2023-11-02 11:31:48
c25;t11256899;13;14;0;2023-11-02 11:31:48
c1;t11256875;45;20;0;2023-11-02 11:31:49
c19;t11256893;5;10;0;2023-11-02 11:31:49
c33;t11256907;38;4;0;2023-11-02 11:31:49
c54;t11256928;15;10;0;2023-11-02 11:31:49
c25;t11256899;13;14;0;2023-11-02 11:31:49
c1;t11256875;45;20;0;2023-11-02 11:31:50
c19;t11256893;5;10;0;2023-11-02 11:31:50
c25;t11256899;13;14;0;2023-11-02 11:31:50
c54;t11256928;16;10;0;2023-11-02 11:31:50
c33;t11256907;38;3;0;2023-11-02 11:31:50
c1;t11256875;45;20;0;2023-11-02 11:31:51
c25;t11256899;13;14;0;2023-11-02 11:31:51
c54;t11256928;16;10;0;2023-11-02 11:31:51
c33;t11256907;38;3;0;2023-11-02 11:31:51
c19;t11256893;4;10;0;2023-11-02 11:31:51
c1;t11256875;45;20;0;2023-11-02 11:31:52
c25;t11256899;13;14;0;2023-11-02 11:31:52
c54;t11256928;16;10;0;2023-11-02 11:31:52
c33;t11256907;38;3;0;2023-11-02 11:31:52
c19;t11256893;4;10;0;2023-11-02 11:31:52
c1;t11256875;45;20;0;2023-11-02 11:31:53
c25;t11256899;13;14;0;2023-11-02 11:31:53
c54;t11256928;16;10;0;2023-11-02 11:31:53
c33;t11256907;38;3;0;2023-11-02 11:31:53
c19;t11256893;4;10;0;2023-11-02 11:31:53
c1;t11256875;45;20;0;2023-11-02 11:31:54
c54;t11256928;16;10;0;2023-11-02 11:31:54
c33;t11256907;38;3;0;2023-11-02 11:31:54
c19;t11256893;3;10;0;2023-11-02 11:31:54
c25;t11256899;14;14;0;2023-11-02 11:31:54
c1;t11256875;45;20;0;2023-11-02 11:31:55
c33;t11256907;38;3;0;2023-11-02 11:31:55
c19;t11256893;3;10;0;2023-11-02 11:31:55
c25;t11256899;14;14;0;2023-11-02 11:31:55
c54;t11256928;17;10;1;2023-11-02 11:31:55
c1;t11256875;45;20;0;2023-11-02 11:31:56
c19;t11256893;3;10;0;2023-11-02 11:31:56
c25;t11256899;14;14;0;2023-11-02 11:31:56
c54;t11256928;17;10;1;2023-11-02 11:31:56
c33;t11256907;39;3;0;2023-11-02 11:31:56
c1;t11256875;45;20;0;2023-11-02 11:31:57
c25;t11256899;14;14;0;2023-11-02 11:31:57
c54;t11256928;17;10;1;2023-11-02 11:31:57
c33;t11256907;39;3;0;2023-11-02 11:31:57
c19;t11256893;3;9;0;2023-11-02 11:31:57
c1;t11256875;45;20;0;2023-11-02 11:31:58
c25;t11256899;14;14;0;2023-11-02 11:31:58
c54;t11256928;17;10;1;2023-11-02 11:31:58
c33;t11256907;39;3;0;2023-11-02 11:31:58
c19;t11256893;3;9;0;2023-11-02 11:31:58
c1;t11256875;45;20;0;2023-11-02 11:31:59
c25;t11256899;14;14;0;2023-11-02 11:31:59
c54;t11256928;17;10;1;2023-11-02 11:31:59
c33;t11256907;39;3;0;2023-11-02 11:31:59
c19;t11256893;3;9;0;2023-11-02 11:31:59
c1;t11256875;45;20;0;2023-11-02 11:32:00
c54;t11256928;17;10;1;2023-11-02 11:32:00
c33;t11256907;39;3;0;2023-11-02 11:32:00
c19;t11256893;3;8;0;2023-11-02 11:32:00
c25;t11256899;13;14;0;2023-11-02 11:32:00
c1;t11256875;45;20;0;2023-11-02 11:32:01
c54;t11256928;17;10;1;2023-11-02 11:32:01
c33;t11256907;39;3;0;2023-11-02 11:32:01
c19;t11256893;3;8;0;2023-11-02 11:32:01
c25;t11256899;13;14;0;2023-11-02 11:32:01
c1;t11256875;45;20;0;2023-11-02 11:32:02
c54;t11256928;17;10;1;2023-11-02 11:32:02
c19;t11256893;3;8;0;2023-11-02 11:32:02
c25;t11256899;13;14;0;2023-11-02 11:32:02
c33;t11256907;40;3;0;2023-11-02 11:32:02
c1;t11256875;45;20;0;2023-11-02 11:32:03
c54;t11256928;17;10;1;2023-11-02 11:32:03
c25;t11256899;13;14;0;2023-11-02 11:32:03
c33;t11256907;40;3;0;2023-11-02 11:32:03
c19;t11256893;3;7;0;2023-11-02 11:32:03
c1;t11256875;45;20;0;2023-11-02 11:32:04
c54;t11256928;17;10;1;2023-11-02 11:32:04
c25;t11256899;13;14;0;2023-11-02 11:32:04
c33;t11256907;40;3;0;2023-11-02 11:32:04
c19;t11256893;3;7;0;2023-11-02 11:32:04
c1;t11256875;45;20;0;2023-11-02 11:32:05
c54;t11256928;17;10;1;2023-11-02 11:32:05
c25;t11256899;13;14;0;2023-11-02 11:32:05
c33;t11256907;40;3;0;2023-11-02 11:32:05
c19;t11256893;3;7;0;2023-11-02 11:32:05
c1;t11256875;45;20;0;2023-11-02 11:32:06
c54;t11256928;17;10;1;2023-11-02 11:32:06
c33;t11256907;40;3;0;2023-11-02 11:32:06
c19;t11256893;4;7;0;2023-11-02 11:32:06
c25;t11256899;12;14;0;2023-11-02 11:32:06
c1;t11256875;45;20;0;2023-11-02 11:32:07
c54;t11256928;17;10;0;2023-11-02 11:32:07
c33;t11256907;40;3;0;2023-11-02 11:32:07
c19;t11256893;4;7;0;2023-11-02 11:32:07
c25;t11256899;12;14;0;2023-11-02 11:32:07
c1;t11256875;45;20;0;2023-11-02 11:32:08
c54;t11256928;17;10;0;2023-11-02 11:32:08
c19;t11256893;4;7;0;2023-11-02 11:32:08
c25;t11256899;12;14;0;2023-11-02 11:32:08
c33;t11256907;41;3;0;2023-11-02 11:32:08
c1;t11256875;45;20;0;2023-11-02 11:32:09
c54;t11256928;17;10;0;2023-11-02 11:32:09
c25;t11256899;12;14;0;2023-11-02 11:32:09
c33;t11256907;41;3;0;2023-11-02 11:32:09
c19;t11256893;5;7;0;2023-11-02 11:32:09
c1;t11256875;45;20;0;2023-11-02 11:32:10
c54;t11256928;17;10;0;2023-11-02 11:32:10
c25;t11256899;12;14;0;2023-11-02 11:32:10
c33;t11256907;41;3;0;2023-11-02 11:32:10
c19;t11256893;5;7;0;2023-11-02 11:32:10
c1;t11256875;45;20;0;2023-11-02 11:32:11
c54;t11256928;17;10;0;2023-11-02 11:32:11
c25;t11256899;12;14;0;2023-11-02 11:32:11
c33;t11256907;41;3;0;2023-11-02 11:32:11
c19;t11256893;5;7;0;2023-11-02 11:32:11
c1;t11256875;45;20;0;2023-11-02 11:32:12
c33;t11256907;41;3;0;2023-11-02 11:32:12
c19;t11256893;6;7;0;2023-11-02 11:32:12
c25;t11256899;12;13;0;2023-11-02 11:32:12
c54;t11256928;16;10;0;2023-11-02 11:32:12
c1;t11256875;45;20;0;2023-11-02 11:32:13
c33;t11256907;41;3;0;2023-11-02 11:32:13
c19;t11256893;6;7;0;2023-11-02 11:32:13
c25;t11256899;12;13;0;2023-11-02 11:32:13
c54;t11256928;16;10;0;2023-11-02 11:32:13
c1;t11256875;45;20;0;2023-11-02 11:32:14
c19;t11256893;6;7;0;2023-11-02 11:32:14
c25;t11256899;12;13;0;2023-11-02 11:32:14
c54;t11256928;16;10;0;2023-11-02 11:32:14
c33;t11256907;42;3;0;2023-11-02 11:32:14
c1;t11256875;45;20;0;2023-11-02 11:32:15
c25;t11256899;12;13;0;2023-11-02 11:32:15
c54;t11256928;16;10;0;2023-11-02 11:32:15
c33;t11256907;42;3;0;2023-11-02 11:32:15
c19;t11256893;7;7;0;2023-11-02 11:32:15
c1;t11256875;45;20;0;2023-11-02 11:32:16
c25;t11256899;12;13;0;2023-11-02 11:32:16
c54;t11256928;16;10;0;2023-11-02 11:32:16
c33;t11256907;42;3;0;2023-11-02 11:32:16
c19;t11256893;7;7;0;2023-11-02 11:32:16
c1;t11256875;45;20;0;2023-11-02 11:32:17
c25;t11256899;12;13;0;2023-11-02 11:32:17
c33;t11256907;42;3;0;2023-11-02 11:32:17
c19;t11256893;7;7;0;2023-11-02 11:32:17
c54;t11256928;15;10;0;2023-11-02 11:32:17
c1;t11256875;45;20;0;2023-11-02 11:32:18
c33;t11256907;42;3;0;2023-11-02 11:32:18
c54;t11256928;15;10;0;2023-11-02 11:32:18
c19;t11256893;7;6;0;2023-11-02 11:32:18
c25;t11256899;12;12;0;2023-11-02 11:32:18
c1;t11256875;45;20;0;2023-11-02 11:32:19
c33;t11256907;42;3;0;2023-11-02 11:32:19
c54;t11256928;15;10;0;2023-11-02 11:32:19
c19;t11256893;7;6;0;2023-11-02 11:32:19
c25;t11256899;12;12;0;2023-11-02 11:32:19
c1;t11256875;45;20;0;2023-11-02 11:32:20
c54;t11256928;15;10;0;2023-11-02 11:32:20
c19;t11256893;7;6;0;2023-11-02 11:32:20
c25;t11256899;12;12;0;2023-11-02 11:32:20
c33;t11256907;43;3;0;2023-11-02 11:32:20
c1;t11256875;45;20;0;2023-11-02 11:32:21
c54;t11256928;15;10;0;2023-11-02 11:32:21
c25;t11256899;12;12;0;2023-11-02 11:32:21
c33;t11256907;43;3;0;2023-11-02 11:32:21
c19;t11256893;7;5;0;2023-11-02 11:32:21
c1;t11256875;45;20;0;2023-11-02 11:32:22
c25;t11256899;12;12;0;2023-11-02 11:32:22
c33;t11256907;43;3;0;2023-11-02 11:32:22
c19;t11256893;7;5;0;2023-11-02 11:32:22
c54;t11256928;14;10;0;2023-11-02 11:32:22
c1;t11256875;45;20;0;2023-11-02 11:32:23
c25;t11256899;12;12;0;2023-11-02 11:32:23
c33;t11256907;43;3;0;2023-11-02 11:32:23
c19;t11256893;7;5;0;2023-11-02 11:32:23
c54;t11256928;14;10;0;2023-11-02 11:32:23
c1;t11256875;45;20;0;2023-11-02 11:32:24
c33;t11256907;43;3;0;2023-11-02 11:32:24
c54;t11256928;14;10;0;2023-11-02 11:32:24
c19;t11256893;7;4;0;2023-11-02 11:32:24
c25;t11256899;12;11;0;2023-11-02 11:32:24
c1;t11256875;45;20;0;2023-11-02 11:32:25
c33;t11256907;43;3;0;2023-11-02 11:32:25
c54;t11256928;14;10;0;2023-11-02 11:32:25
c19;t11256893;7;4;0;2023-11-02 11:32:25
c25;t11256899;12;11;0;2023-11-02 11:32:25
c1;t11256875;45;20;0;2023-11-02 11:32:26
c54;t11256928;14;10;0;2023-11-02 11:32:26
c19;t11256893;7;4;0;2023-11-02 11:32:26
c25;t11256899;12;11;0;2023-11-02 11:32:26
c33;t11256907;44;3;0;2023-11-02 11:32:26
c1;t11256875;45;20;0;2023-11-02 11:32:27
c25;t11256899;12;11;0;2023-11-02 11:32:27
c33;t11256907;44;3;0;2023-11-02 11:32:27
c19;t11256893;7;3;0;2023-11-02 11:32:27
c54;t11256928;13;10;0;2023-11-02 11:32:27
c1;t11256875;45;20;0;2023-11-02 11:32:28
c25;t11256899;12;11;0;2023-11-02 11:32:28
c33;t11256907;44;3;0;2023-11-02 11:32:28
c19;t11256893;7;3;0;2023-11-02 11:32:28
c54;t11256928;13;10;0;2023-11-02 11:32:28
c1;t11256875;45;20;0;2023-11-02 11:32:29
c25;t11256899;12;11;0;2023-11-02 11:32:29
c33;t11256907;44;3;0;2023-11-02 11:32:29
c19;t11256893;7;3;0;2023-11-02 11:32:29
c54;t11256928;13;10;0;2023-11-02 11:32:29
c1;t11256875;45;20;0;2023-11-02 11:32:30
c33;t11256907;44;3;0;2023-11-02 11:32:30
c54;t11256928;13;10;0;2023-11-02 11:32:30
c19;t11256893;8;3;0;2023-11-02 11:32:30
c25;t11256899;13;11;0;2023-11-02 11:32:30
c1;t11256875;45;20;0;2023-11-02 11:32:31
c33;t11256907;44;3;0;2023-11-02 11:32:31
c54;t11256928;13;10;0;2023-11-02 11:32:31
c19;t11256893;8;3;0;2023-11-02 11:32:31
c25;t11256899;13;11;0;2023-11-02 11:32:31
c1;t11256875;45;20;0;2023-11-02 11:32:32
c19;t11256893;8;3;0;2023-11-02 11:32:32
c25;t11256899;13;11;0;2023-11-02 11:32:32
c54;t11256928;12;10;0;2023-11-02 11:32:32
c33;t11256907;45;3;0;2023-11-02 11:32:32
c1;t11256875;45;20;0;2023-11-02 11:32:33
c25;t11256899;13;11;0;2023-11-02 11:32:33
c54;t11256928;12;10;0;2023-11-02 11:32:33
c33;t11256907;45;3;0;2023-11-02 11:32:33
c19;t11256893;9;3;0;2023-11-02 11:32:33
c1;t11256875;45;20;0;2023-11-02 11:32:34
c25;t11256899;13;11;0;2023-11-02 11:32:34
c54;t11256928;12;10;0;2023-11-02 11:32:34
c33;t11256907;45;3;0;2023-11-02 11:32:34
c19;t11256893;9;3;0;2023-11-02 11:32:34
c1;t11256875;45;20;0;2023-11-02 11:32:35
c25;t11256899;13;11;0;2023-11-02 11:32:35
c54;t11256928;12;10;0;2023-11-02 11:32:35
c33;t11256907;45;3;0;2023-11-02 11:32:35
c19;t11256893;9;3;0;2023-11-02 11:32:35
c1;t11256875;45;20;0;2023-11-02 11:32:36
c54;t11256928;12;10;0;2023-11-02 11:32:36
c33;t11256907;45;3;0;2023-11-02 11:32:36
c19;t11256893;10;3;1;2023-11-02 11:32:36
c25;t11256899;14;11;0;2023-11-02 11:32:36
c1;t11256875;45;20;0;2023-11-02 11:32:37
c33;t11256907;45;3;0;2023-11-02 11:32:37
c19;t11256893;10;3;1;2023-11-02 11:32:37
c25;t11256899;14;11;0;2023-11-02 11:32:37
c54;t11256928;11;10;0;2023-11-02 11:32:37
c1;t11256875;45;20;0;2023-11-02 11:32:38
c19;t11256893;10;3;1;2023-11-02 11:32:38
c25;t11256899;14;11;0;2023-11-02 11:32:38
c54;t11256928;11;10;0;2023-11-02 11:32:38
c33;t11256907;45;4;0;2023-11-02 11:32:38
c1;t11256875;45;20;0;2023-11-02 11:32:39
c19;t11256893;10;3;1;2023-11-02 11:32:39
c25;t11256899;14;11;0;2023-11-02 11:32:39
c54;t11256928;11;10;0;2023-11-02 11:32:39
c33;t11256907;45;4;0;2023-11-02 11:32:39
c1;t11256875;45;20;0;2023-11-02 11:32:40
c19;t11256893;10;3;1;2023-11-02 11:32:40
c25;t11256899;14;11;0;2023-11-02 11:32:40
c54;t11256928;11;10;0;2023-11-02 11:32:40
c33;t11256907;45;4;0;2023-11-02 11:32:40
c1;t11256875;45;20;0;2023-11-02 11:32:41
c19;t11256893;10;3;1;2023-11-02 11:32:41
c25;t11256899;14;11;0;2023-11-02 11:32:41
c54;t11256928;11;10;0;2023-11-02 11:32:41
c33;t11256907;45;4;0;2023-11-02 11:32:41
c1;t11256875;45;20;0;2023-11-02 11:32:42
c19;t11256893;10;3;1;2023-11-02 11:32:42
c33;t11256907;45;4;0;2023-11-02 11:32:42
c25;t11256899;15;11;0;2023-11-02 11:32:42
c54;t11256928;11;9;0;2023-11-02 11:32:42
c1;t11256875;45;20;0;2023-11-02 11:32:43
c19;t11256893;10;3;1;2023-11-02 11:32:43
c33;t11256907;45;4;0;2023-11-02 11:32:43
c25;t11256899;15;11;0;2023-11-02 11:32:43
c54;t11256928;11;9;0;2023-11-02 11:32:43
c1;t11256875;45;20;0;2023-11-02 11:32:44
c19;t11256893;10;3;1;2023-11-02 11:32:44
c25;t11256899;15;11;0;2023-11-02 11:32:44
c54;t11256928;11;9;0;2023-11-02 11:32:44
c33;t11256907;45;5;0;2023-11-02 11:32:44
c1;t11256875;45;20;0;2023-11-02 11:32:45
c19;t11256893;10;3;1;2023-11-02 11:32:45
c25;t11256899;15;11;0;2023-11-02 11:32:45
c54;t11256928;11;9;0;2023-11-02 11:32:45
c33;t11256907;45;5;0;2023-11-02 11:32:45
c1;t11256875;45;20;0;2023-11-02 11:32:46
c19;t11256893;10;3;1;2023-11-02 11:32:46
c25;t11256899;15;11;0;2023-11-02 11:32:46
c54;t11256928;11;9;0;2023-11-02 11:32:46
c33;t11256907;45;5;0;2023-11-02 11:32:46
c1;t11256875;45;20;0;2023-11-02 11:32:47
c19;t11256893;10;3;1;2023-11-02 11:32:47
c25;t11256899;15;11;0;2023-11-02 11:32:47
c33;t11256907;45;5;0;2023-11-02 11:32:47
c54;t11256928;11;8;0;2023-11-02 11:32:47
c1;t11256875;45;20;0;2023-11-02 11:32:48
c19;t11256893;10;3;1;2023-11-02 11:32:48
c33;t11256907;45;5;0;2023-11-02 11:32:48
c54;t11256928;11;8;0;2023-11-02 11:32:48
c25;t11256899;16;11;0;2023-11-02 11:32:48
c1;t11256875;45;20;0;2023-11-02 11:32:49
c19;t11256893;10;3;1;2023-11-02 11:32:49
c33;t11256907;45;5;0;2023-11-02 11:32:49
c54;t11256928;11;8;0;2023-11-02 11:32:49
c25;t11256899;16;11;0;2023-11-02 11:32:49
c1;t11256875;45;20;0;2023-11-02 11:32:50
c19;t11256893;10;3;1;2023-11-02 11:32:50
c54;t11256928;11;8;0;2023-11-02 11:32:50
c25;t11256899;16;11;0;2023-11-02 11:32:50
c33;t11256907;45;6;0;2023-11-02 11:32:50
c1;t11256875;45;20;0;2023-11-02 11:32:51
c19;t11256893;10;3;1;2023-11-02 11:32:51
c54;t11256928;11;8;0;2023-11-02 11:32:51
c25;t11256899;16;11;0;2023-11-02 11:32:51
c33;t11256907;45;6;0;2023-11-02 11:32:51
c1;t11256875;45;20;0;2023-11-02 11:32:52
c19;t11256893;10;3;1;2023-11-02 11:32:52
c25;t11256899;16;11;0;2023-11-02 11:32:52
c33;t11256907;45;6;0;2023-11-02 11:32:52
c54;t11256928;11;7;0;2023-11-02 11:32:52
c1;t11256875;45;20;0;2023-11-02 11:32:53
c19;t11256893;10;3;0;2023-11-02 11:32:53
c25;t11256899;16;11;0;2023-11-02 11:32:53
c33;t11256907;45;6;0;2023-11-02 11:32:53
c54;t11256928;11;7;0;2023-11-02 11:32:53
c1;t11256875;45;20;0;2023-11-02 11:32:54
c19;t11256893;10;3;0;2023-11-02 11:32:54
c33;t11256907;45;6;0;2023-11-02 11:32:54
c54;t11256928;11;7;0;2023-11-02 11:32:54
c25;t11256899;17;11;0;2023-11-02 11:32:54
c1;t11256875;45;20;0;2023-11-02 11:32:55
c19;t11256893;10;3;0;2023-11-02 11:32:55
c33;t11256907;45;6;0;2023-11-02 11:32:55
c54;t11256928;11;7;0;2023-11-02 11:32:55
c25;t11256899;17;11;0;2023-11-02 11:32:55
c1;t11256875;45;20;0;2023-11-02 11:32:56
c54;t11256928;11;7;0;2023-11-02 11:32:56
c25;t11256899;17;11;0;2023-11-02 11:32:56
c19;t11256893;11;3;1;2023-11-02 11:32:56
c33;t11256907;46;6;1;2023-11-02 11:32:56
c1;t11256875;45;20;0;2023-11-02 11:32:57
c25;t11256899;17;11;0;2023-11-02 11:32:57
c19;t11256893;11;3;1;2023-11-02 11:32:57
c33;t11256907;46;6;1;2023-11-02 11:32:57
c54;t11256928;10;7;0;2023-11-02 11:32:57
c1;t11256875;45;20;0;2023-11-02 11:32:58
c25;t11256899;17;11;0;2023-11-02 11:32:58
c19;t11256893;11;3;1;2023-11-02 11:32:58
c33;t11256907;46;6;1;2023-11-02 11:32:58
c54;t11256928;10;7;0;2023-11-02 11:32:58
c25;t11256899;17;11;0;2023-11-02 11:32:59
c19;t11256893;11;3;1;2023-11-02 11:32:59
c33;t11256907;46;6;1;2023-11-02 11:32:59
c54;t11256928;10;7;0;2023-11-02 11:32:59
c19;t11256893;11;3;1;2023-11-02 11:33:00
c33;t11256907;46;6;1;2023-11-02 11:33:00
c54;t11256928;10;7;0;2023-11-02 11:33:00
c25;t11256899;18;11;0;2023-11-02 11:33:00
c19;t11256893;11;3;1;2023-11-02 11:33:01
c33;t11256907;46;6;1;2023-11-02 11:33:01
c54;t11256928;10;7;0;2023-11-02 11:33:01
c25;t11256899;18;11;0;2023-11-02 11:33:01
c19;t11256893;11;3;1;2023-11-02 11:33:02
c33;t11256907;46;6;1;2023-11-02 11:33:02
c25;t11256899;18;11;0;2023-11-02 11:33:02
c54;t11256928;9;7;0;2023-11-02 11:33:02
c19;t11256893;11;3;1;2023-11-02 11:33:03
c33;t11256907;46;6;1;2023-11-02 11:33:03
c25;t11256899;18;11;0;2023-11-02 11:33:03
c54;t11256928;9;7;0;2023-11-02 11:33:03
c19;t11256893;11;3;1;2023-11-02 11:33:04
c33;t11256907;46;6;1;2023-11-02 11:33:04
c25;t11256899;18;11;0;2023-11-02 11:33:04
c54;t11256928;9;7;0;2023-11-02 11:33:04
c19;t11256893;11;3;1;2023-11-02 11:33:05
